V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
0.59134129807353,-0.651722741313279,-0.241875723470002,-0.499657396227121,-0.223163220100105,0.980687404982746,0.0347895198501647,0.896304034162313,0.475060728378594,0.60910309990868,X2
-0.335085942875594,0.392747146543115,-0.269760333001614,0.835830801632255,-0.526375486981124,0.273773711174726,0.0882240417413414,0.0442400327883661,-0.247259768191725,0.226424673572183,X1
-0.45216584764421,-0.842839917633682,-0.248734729364514,0.712466685567051,0.239410721231252,0.519840210210532,0.997165413573384,0.23376708664,-0.331897348165512,-0.0317748291417956,X2
0.478418529499322,-0.321812166366726,-0.798113042488694,-0.161141857504845,-0.867142884992063,-0.862632883712649,0.364516843110323,-0.0267642992548645,-0.519739384762943,-0.1270777634345,X2
0.884471096098423,0.0991754392161965,-0.37450919020921,-0.18432581750676,-0.959046643227339,0.0254671508446336,0.650695995427668,-0.755955678876489,-0.442381876520813,-0.880116530694067,X2
0.476575294975191,0.0922230412252247,0.0667848289012909,0.332396230194718,0.866472246591002,-0.129695685114712,0.578955431003124,0.942771160509437,-0.0682138265110552,-0.0744652133435011,X1
-0.122654604259878,0.339839761145413,0.781941018532962,0.889000930357724,0.659001063555479,-0.514197356067598,-0.992418486159295,-0.904169582296163,-0.849358252249658,0.55259647872299,X2
0.279849029146135,0.0366313746199012,-0.686325727961957,0.565710118506104,-0.640858545899391,0.50937607139349,0.0389596177265048,-0.311780923046172,0.146424436476082,0.968002865090966,X1
0.101500053424388,0.373864293564111,-0.644408626947552,0.283106798771769,0.406672474462539,0.982215645257384,-0.387872724793851,0.320584428030998,-0.446042386814952,-0.744653137400746,X1
0.802225433755666,-0.516685963608325,0.0566017422825098,0.189017212018371,0.00654035061597824,0.202913653571159,0.334386793430895,0.906282453332096,-0.703839419875294,-0.562659874092788,X1
-0.355137635488063,0.219244478736073,-0.266119859181345,0.129874370992184,-0.794179342221469,0.692883315961808,-0.339333053212613,-0.0510902465321124,0.434481316246092,-0.908872076310217,X1
0.329292722977698,0.876258944161236,0.380189883988351,-0.692883329000324,-0.737753241322935,-0.801370293833315,-0.91317488392815,-0.718634647317231,-0.416278257966042,-0.318013597745448,X2
0.317738266196102,-0.978634205646813,-0.590799537952989,0.586887614801526,0.510354517493397,0.160105269867927,-0.04938870575279,0.278238453436643,-0.865309850778431,0.138403291814029,X1
-0.798863435629755,-0.325244746170938,0.593402653001249,-0.963450073264539,-0.357027575839311,0.443553461693227,0.639836469199508,0.621489571407437,-0.208076127804816,0.813366453163326,X2
0.0601194775663316,0.705749435350299,0.751823048572987,-0.873133154585958,-0.00897524831816554,-0.323688833974302,0.601658096536994,0.927158381789923,0.415194574743509,0.471841644030064,X2
0.70308511890471,0.700922851916403,-0.819441495463252,0.878899004776031,-0.946844939608127,-0.321800194680691,0.828003863338381,0.552455754484981,0.00109039526432753,-0.00898887822404504,X2
0.219417999032885,0.150677231606096,0.0529630491510034,0.984112050849944,0.355438181664795,0.940058115404099,-0.828258708119392,-0.659564371686429,-0.867306809872389,-0.680418544914573,X2
-0.562029080465436,-0.0132705694995821,0.312698036897928,-0.00845624692738056,-0.769361440557986,-0.142218903638422,0.921008445788175,-0.797515600454062,-0.144211576320231,0.0379266780801117,X1
-0.935751097276807,-0.545275370124727,0.854417991824448,0.400290071964264,-0.983001390006393,-0.208348522894084,0.374910433311015,0.197641698177904,-0.24313059123233,0.683325966820121,X2
0.176389373838902,-0.932749317027628,-0.114660417661071,0.684981129132211,-0.793386679608375,0.9434619480744,0.816451917402446,-0.0272591216489673,-0.91629307018593,-0.300247069448233,X2
-0.0429152981378138,-0.76781327277422,0.11629516677931,-0.50287385750562,-0.65282215597108,0.0264928345568478,0.267630697693676,-0.791036155540496,0.986131578683853,0.053342264611274,X2
0.967903808690608,-0.686736378353089,0.92428300017491,0.664694672916085,0.28134976234287,-0.0717119951732457,0.0227476488798857,0.784635533578694,0.461431135423481,0.832904918119311,X2
-0.142647148109972,0.660097050014883,-0.844402848742902,0.0705268937163055,0.151950039435178,-0.221867956686765,-0.99310001404956,-0.563467672094703,0.833768651355058,0.618304446339607,X2
0.453896542545408,-0.171461773104966,-0.889435476157814,-0.706545271910727,0.38173775980249,-0.177310190163553,-0.369352355133742,-0.277370418887585,0.98162083607167,0.309796652756631,X2
0.376060731709003,0.890438414178789,-0.968058877624571,0.0165618946775794,0.75151159754023,-0.243311111815274,0.639786984305829,0.0322402785532176,-0.508674866054207,-0.538101328536868,X2
-0.771682293154299,0.124440885148942,-0.0516654760576785,0.916298976168036,-0.797273925039917,0.809663738124073,-0.945520195178688,-0.321230563335121,0.234534483868629,0.415225386619568,X2
0.551470184698701,0.0237988168373704,-0.100766274146736,-0.247450163587928,0.445076760835946,0.671485057566315,0.473211384378374,-0.951256302185357,-0.837963093072176,0.886745777446777,X2
0.578554454725236,-0.529313837643713,0.834740122780204,-0.536505724303424,0.966994748916477,-0.210721377283335,-0.750518964137882,-0.49972295993939,0.595448216889054,0.108523886185139,X2
0.284660934004933,0.369404850061983,-0.728381781373173,0.666683602146804,-0.965592943597585,0.377050811890513,0.58219407685101,-0.304381720721722,-0.699562359135598,0.78147106198594,X2
0.0258708237670362,0.495167358312756,0.0814589099027216,0.00673272414132953,0.278086711186916,0.00765774259343743,-0.0897374767810106,0.660914101172239,0.472234176937491,0.842814820818603,X1
0.140647131484002,-0.888671014457941,0.703343233559281,0.0105034131556749,0.573638174682856,-0.617532001342624,0.954532572999597,0.87187176104635,-0.591449399944395,0.523298222571611,X2
0.786451559513807,0.925023672170937,-0.812525369226933,-0.0154415909200907,-0.9888123315759,-0.810537322424352,0.239308363292366,0.94473730539903,-0.547293135430664,0.0658185537904501,X2
0.0990756917744875,0.340574902482331,-0.116590328980237,-0.785594559274614,-0.653310352936387,-0.914997041691095,-0.289349404163659,-0.974625837989151,0.613109586760402,0.238898350391537,X2
0.464330944698304,-0.887110493611544,0.0752523415721953,0.927675789222121,0.710477423854172,0.31456652097404,0.583745238371193,0.336271825712174,-0.768865753896534,0.804587622173131,X2
0.117768775671721,0.346545439213514,-0.985238866414875,-0.848786783404648,0.831134094856679,0.745550171937793,-0.975432979874313,-0.0310786827467382,0.36721547646448,0.0889068935066462,X2
0.0284599140286446,0.6933598597534,0.861478972248733,-0.598717936780304,0.416578111238778,-0.280632626265287,-0.732003143057227,-0.520918159745634,0.807346514891833,0.651593112852424,X2
-0.438083226326853,-0.891103406902403,-0.226258165203035,-0.903695261105895,0.859212234150618,0.130788107868284,-0.366464542690665,-0.265842861495912,0.121013696305454,0.46429427806288,X2
0.405172027647495,-0.589089293032885,0.626035384368151,0.933921037707478,-0.786342846695334,-0.493754069320858,0.257076273206621,-0.902072051074356,-0.554643481504172,-0.537186656147242,X2
0.660188336391002,-0.61141907889396,0.0177975799888372,-0.677941232454032,0.459006973076612,-0.477291205432266,-0.0344704957678914,-0.450987305957824,-0.133507281076163,0.396708013489842,X1
0.0860663568601012,0.95557513833046,-0.412769445683807,0.253992449957877,0.236958686262369,-0.306339344475418,0.896799576468766,0.98819394595921,0.0329720815643668,-0.562819014769047,X2
0.377773170359433,0.0478481254540384,0.891456385608763,-0.340913879219443,0.999223160557449,-0.438685490284115,0.782030900940299,-0.304677919950336,0.956950197461993,-0.601237897761166,X2
0.365776332095265,0.629483151715249,0.2065210333094,-0.491448648739606,-0.071763182990253,0.905017718672752,0.903422310017049,0.631661327090114,-0.05741016427055,0.767832863144577,X2
0.499746505636722,-0.0150794223882258,0.420515783131123,-0.385672783944756,0.799662998877466,-0.212475158274174,0.0315915625542402,0.813136008568108,-0.89192394213751,0.549352448433638,X2
0.967229228466749,-0.0650425110943615,-0.690200490877032,0.194766767788678,0.8309565638192,-0.403834022115916,-0.70324810128659,-0.810085562057793,-0.0533869862556458,-0.827730871271342,X2
0.533407539129257,-0.320935761556029,-0.252099432051182,0.578662020619959,0.880578910931945,0.479535162914544,-0.0339939766563475,0.91601517284289,-0.46716903988272,-0.505573892500252,X2
-0.858507739380002,-0.345897824503481,0.835290750022978,0.100927047431469,-0.222133731935173,0.104372151196003,0.109366275835782,0.20818849420175,-0.760553447995335,-0.874910420272499,X2
0.290525575168431,-0.101763320155442,0.984656441025436,-0.471096271649003,-0.278587290085852,-0.500102185178548,0.111810832284391,0.678116650786251,0.0653199385851622,0.568978708703071,X1
-0.103704998735338,-0.394361102487892,-0.382939127273858,0.904940550681204,0.799299652222544,0.656122375745326,0.658227278850973,0.125276183243841,0.941497470252216,-0.662220689002424,X2
0.20735849859193,0.329427133314312,0.262153291609138,0.950635430403054,-0.481581824831665,0.767306353431195,0.609999348409474,-0.269162903074175,-0.588048437144607,0.810034784022719,X2
0.0722310040146112,0.587067272048444,0.187243377324194,0.245633748825639,0.719483819790184,0.87237945292145,0.372932841069996,0.989258405286819,0.529794866684824,-0.208192232064903,X2
-0.276724544353783,0.0428950870409608,-0.107529093045741,0.536604973021895,0.925523767247796,-0.999255464877933,-0.263095522299409,-0.0411241711117327,0.590913911350071,0.274467297364026,X1
-0.320637869648635,0.175059103406966,0.125322169624269,0.223449026700109,0.950968008022755,0.811039509717375,0.471275933552533,-0.149141114670783,-0.962140231858939,-0.172407192643732,X2
0.049169126432389,-0.671048790216446,0.349897374399006,-0.743434749078006,0.88693326478824,0.930319028440863,-0.685035376809537,-0.564718935638666,0.215226324275136,0.606493878178298,X2
-0.321333281230181,-0.397015520837158,-0.426542420871556,-0.171220590360463,-0.388699679169804,0.284127385355532,-0.83949921047315,0.13998457742855,-0.86643663328141,0.498757312539965,X1
-0.418282668106258,-0.390741244424134,0.498490155208856,-0.0783550627529621,-0.53624349553138,-0.36347538838163,-0.449545328505337,-0.688081240747124,-0.34416446229443,-0.276566136162728,X1
0.204511097166687,0.437803194858134,-0.191956487949938,0.13780109398067,0.84102090401575,-0.489467083010823,0.893277442548424,-0.0566265569068491,0.664031527470797,0.436632855329663,X1
-0.54754624189809,0.620997822377831,0.7787771737203,0.49268624605611,-0.29837190033868,0.335129637736827,-0.476101125124842,0.326647601556033,-0.13718765694648,0.0553510054014623,X1
-0.330516459420323,0.943269316572696,-0.419625712558627,0.472382887732238,0.426955957897007,-0.90348657220602,0.940005232114345,-0.226309535559267,0.0500089321285486,0.958745895884931,X2
0.99743804289028,0.210209764540195,0.347449861466885,0.321434196084738,-0.689721893984824,-0.0376214534044266,0.396261422894895,-0.154770323075354,0.389552522916347,-0.780828499235213,X1
0.182710965629667,0.617667302489281,0.0870544565841556,-0.24718279344961,-0.816243392881006,-0.207917233929038,-0.623355280607939,0.529019351582974,0.884958230890334,-0.175327586941421,X1
0.865179216489196,0.618200540076941,-0.433282597921789,-0.48001532908529,0.923391327727586,-0.852418306283653,-0.775390470400453,-0.548663923982531,-0.783095259685069,0.00813979282975197,X2
-0.20382521674037,-0.203249099198729,-0.864051741082221,0.367290153633803,0.876030914485455,-0.818098984193057,0.610845482908189,0.864585953764617,0.192247455473989,0.390143263619393,X2
-0.15702320355922,0.705306223593652,0.983688971959054,0.297180945985019,-0.688658161554486,0.205167444888502,0.418069195467979,0.66483572172001,-0.827522955834866,0.185232955496758,X2
0.880992466583848,0.994480628985912,0.822514616884291,-0.0520155667327344,0.838315132074058,-0.990764015354216,-0.742265689652413,0.825337582267821,0.98227162938565,0.460131847765297,X2
-0.0354270781390369,-0.107058541383594,0.652367694769055,0.0340205626562238,-0.48247242346406,0.138674952089787,-0.940177370794117,-0.148851686622947,-0.903777743689716,0.165179708041251,X1
-0.406621133908629,-0.155807160772383,-0.940067689400166,0.212202283553779,-0.204556252807379,0.2009810465388,0.965713499113917,0.504262196831405,-0.899030457250774,0.00693749031051993,X2
-0.805646564811468,0.0269132372923195,-0.940243434626609,-0.850451205391437,0.258998875506222,0.356265353038907,-0.613902977667749,-0.639081124681979,-0.901279521174729,-0.673583643510938,X2
-0.925288119353354,0.371977528557181,0.077816313598305,0.385362097062171,-0.785868599079549,-0.190289948135614,0.569039141293615,0.0454712132923305,-0.171586867887527,-0.511973210144788,X1
-0.313932716380805,0.0645573735237122,-0.276131246238947,-0.0694422833621502,-0.613307664170861,0.382605506107211,0.814207937102765,0.825763236731291,-0.934014423750341,0.0971002331934869,X2
-0.0569200906902552,0.00452221417799592,-0.904995447956026,0.134698022622615,-0.851788626983762,0.107477090321481,-0.137491575907916,-0.167318190447986,-0.319858633447438,-0.824238799512386,X1
0.55043375864625,0.648121201433241,-0.913568860385567,-0.677524102851748,0.919365680776536,-0.963020261842757,-0.507041088305414,0.317530943546444,-0.435788501985371,-0.368079206906259,X2
-0.707551512867212,0.665258586406708,0.591675585601479,-0.779891813639551,0.254391352180392,-0.949424736667424,0.903506012633443,0.308307470288128,-0.993001265916973,0.3309485190548,X2
-0.34690704382956,-0.0610686442814767,-0.486859289929271,-0.879610121250153,0.553395088762045,0.76312407804653,0.986809507012367,0.751105483621359,-0.892047643195838,0.611526742577553,X2
-0.516982336528599,0.883901313878596,0.548577456269413,-0.626136037055403,-0.806704035960138,0.460723376367241,0.612280203495175,-0.89468377456069,-0.63043815549463,0.198983233887702,X2
0.709338241722435,-0.133348600007594,-0.316330356057733,-0.773960143327713,-0.928445134777576,-0.105733067262918,0.363179345615208,-0.719246301800013,0.55367213441059,0.784622924402356,X2
-0.696306977421045,-0.0707509657368064,0.20003272825852,-0.118033732753247,-0.223037189804018,0.343461266253144,0.0817416096106172,0.534373436588794,-0.989599128253758,-0.035741105210036,X1
